Armenia,Yerevan, ,374,10,0.0516,18-Apr-2012,,Current Rate 
Aruba,Digicel Mobile, ,297,63,0.0771,25-Apr-2012,,Rate Increase 
Aruba,Digicel Mobile, ,297,64,0.0771,25-Apr-2012,,Rate Increase 
Aruba,Digicel Mobile, ,297,73,0.0771,25-Apr-2012,,Rate Increase 
Aruba,Digicel Mobile, ,297,74,0.0771,25-Apr-2012,,Rate Increase 
Aruba,Mobile, ,297,56,0.1116,18-Apr-2012,,Current Rate 
Aruba,Mobile, ,297,59,0.1116,18-Apr-2012,,Current Rate 
Aruba,Mobile, ,297,600,0.1116,18-Apr-2012,,Current Rate 
Aruba,Mobile, ,297,622,0.1116,18-Apr-2012,,Current Rate 
Aruba,Mobile, ,297,66,0.1116,18-Apr-2012,,Current Rate 
Aruba,Mobile, ,297,69,0.1116,18-Apr-2012,,Current Rate 
Aruba,Mobile, ,297,96,0.1116,18-Apr-2012,,Current Rate 
Aruba,Mobile, ,297,99,0.1116,18-Apr-2012,,Current Rate 
Aruba,Other, ,297,,0.0472,18-Apr-2012,,Current Rate 
Ascension Island,All Country, ,247,,0.2162,18-Apr-2012,,Current Rate 
Australia,Metro Cities, ,61,261,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,262,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,28,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,29,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,380,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,381,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,382,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,383,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,384,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,385,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,386,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,387,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,388,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,39,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,73,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,860,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,861,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,862,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,863,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,864,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,865,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,870,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,871,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,872,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,873,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,874,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,881,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,882,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,883,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,884,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,892,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,893,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Metro Cities, ,61,894,0.0109,18-Apr-2012,Direct Assured,Current Rate 
Australia,Mobile, ,61,14,0.0564,18-Apr-2012,Direct Assured,Current Rate 
Australia,Mobile, ,61,16,0.0564,18-Apr-2012,Direct Assured,Current Rate 
Australia,Mobile, ,61,4,0.0564,18-Apr-2012,Direct Assured,Current Rate 
Australia,Optus Mobile, ,61,401,0.0634,18-Apr-2012,CLI Assured,Current Rate 
Australia,Optus Mobile, ,61,402,0.0634,18-Apr-2012,CLI Assured,Current Rate 
Australia,Optus Mobile, ,61,403,0.0634,18-Apr-2012,CLI Assured,Current Rate 
Australia,Optus Mobile, ,61,411,0.0634,18-Apr-2012,CLI Assured,Current Rate 
Australia,Optus Mobile, ,61,412,0.0634,18-Apr-2012,CLI Assured,Current Rate 
Australia,Optus Mobile, ,61,413,0.0634,18-Apr-2012,CLI Assured,Current Rate 
Australia,Optus Mobile, ,61,421,0.0634,18-Apr-2012,CLI Assured,Current Rate 
Australia,Optus Mobile, ,61,422,0.0634,18-Apr-2012,CLI Assured,Current Rate 
Australia,Optus Mobile, ,61,423,0.0634,18-Apr-2012,CLI Assured,Current Rate 
Australia,Optus Mobile, ,61,431,0.0634,18-Apr-2012,CLI Assured,Current Rate 
Australia,Optus Mobile, ,61,432,0.0634,18-Apr-2012,CLI Assured,Current Rate 
Australia,Optus Mobile, ,61,434,0.0634,18-Apr-2012,CLI Assured,Current Rate 
Australia,Optus Mobile, ,61,435,0.0634,18-Apr-2012,CLI Assured,Current Rate 
Australia,Optus Mobile, ,61,466,0.0634,18-Apr-2012,CLI Assured,Current Rate 
Australia,Optus Mobile, ,61,4683,0.0634,18-Apr-2012,CLI Assured,Current Rate 
Australia,Optus Mobile, ,61,4684,0.0634,18-Apr-2012,CLI Assured,Current Rate 
Australia,Optus Mobile, ,61,4685,0.0634,18-Apr-2012,CLI Assured,Current Rate 
Australia,Optus Mobile, ,61,4686,0.0634,18-Apr-2012,CLI Assured,Current Rate 
Australia,Optus Mobile, ,61,4687,0.0634,18-Apr-2012,CLI Assured,Current Rate 
Australia,Optus Mobile, ,61,4688,0.0634,18-Apr-2012,CLI Assured,Current Rate 
Australia,Optus Mobile, ,61,4689,0.0634,18-Apr-2012,CLI Assured,Current Rate 
Australia,Optus Mobile, ,61,478,0.0634,18-Apr-2012,CLI Assured,Current Rate 
Australia,Optus Mobile, ,61,4790,0.0634,18-Apr-2012,CLI Assured,Current Rate 
Australia,Optus Mobile, ,61,4791,0.0634,18-Apr-2012,CLI Assured,Current Rate 
Australia,Other, ,61,,0.0081,18-Apr-2012,Direct Assured,Current Rate 
Australia,Special Services, ,61,13,0.01,18-Apr-2012,,Current Rate 
Australia,Telstra Mobile, ,61,400,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,407,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,408,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,409,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,417,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,418,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,419,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,427,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,428,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,429,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,437,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,438,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,439,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,4444,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,447,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,448,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,457,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,458,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,459,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,467,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,477,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,487,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,4880,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,4881,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,4882,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,4883,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,4884,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,4885,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,4886,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,4887,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,4889,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,498,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Telstra Mobile, ,61,499,0.0727,18-Apr-2012,CLI Assured,Current Rate 
Australia,Vodafone Mobile, ,61,404,0.0702,18-Apr-2012,CLI Assured,Current Rate 
Australia,Vodafone Mobile, ,61,405,0.0702,18-Apr-2012,CLI Assured,Current Rate 
Australia,Vodafone Mobile, ,61,406,0.0702,18-Apr-2012,CLI Assured,Current Rate 
Australia,Vodafone Mobile, ,61,410,0.0702,18-Apr-2012,CLI Assured,Current Rate 
Australia,Vodafone Mobile, ,61,414,0.0702,18-Apr-2012,CLI Assured,Current Rate 
Australia,Vodafone Mobile, ,61,415,0.0702,18-Apr-2012,CLI Assured,Current Rate 
Australia,Vodafone Mobile, ,61,416,0.0702,18-Apr-2012,CLI Assured,Current Rate 
Australia,Vodafone Mobile, ,61,420,0.0702,18-Apr-2012,CLI Assured,Current Rate 
Australia,Vodafone Mobile, ,61,424,0.0702,18-Apr-2012,CLI Assured,Current Rate 
Australia,Vodafone Mobile, ,61,426,0.0702,18-Apr-2012,CLI Assured,Current Rate 
Australia,Vodafone Mobile, ,61,449,0.0702,18-Apr-2012,CLI Assured,Current Rate 
Australia,Vodafone Mobile, ,61,450,0.0702,18-Apr-2012,CLI Assured,Current Rate 
Australia,Vodafone Mobile, ,61,451,0.0702,18-Apr-2012,CLI Assured,Current Rate 
Australia,Vodafone Mobile, ,61,452,0.0702,18-Apr-2012,CLI Assured,Current Rate 
Australia,Vodafone Mobile, ,61,453,0.0702,18-Apr-2012,CLI Assured,Current Rate 
Australia Territories,All Country, ,672,,0.4651,18-Apr-2012,,Current Rate 
Austria,Corporate, ,43,501,0.0088,25-Apr-2012,,Rate Increase 
Austria,Corporate, ,43,502,0.0088,25-Apr-2012,,Rate Increase 
Austria,Corporate, ,43,503,0.0088,25-Apr-2012,,Rate Increase 
Austria,Corporate, ,43,504,0.0088,25-Apr-2012,,Rate Increase 
Austria,Corporate, ,43,505,0.0088,25-Apr-2012,,Rate Increase 
Austria,Corporate, ,43,506,0.0088,25-Apr-2012,,Rate Increase 
Austria,Corporate, ,43,507,0.0088,25-Apr-2012,,Rate Increase 
Austria,Corporate, ,43,508,0.0088,25-Apr-2012,,Rate Increase 
Austria,Corporate, ,43,509,0.0088,25-Apr-2012,,Rate Increase 
Austria,Corporate, ,43,517,0.0088,25-Apr-2012,,Rate Increase 
Austria,Corporate, ,43,57,0.0088,25-Apr-2012,,Rate Increase 
Austria,Corporate, ,43,59,0.0088,25-Apr-2012,,Rate Increase 
Austria,H3g Mobile, ,43,660,0.0168,18-Apr-2012,,Current Rate 
Austria,H3g Mobile, ,43,67833,0.0168,18-Apr-2012,,Current Rate 
Austria,H3g Mobile, ,43,67890,0.0168,18-Apr-2012,,Current Rate 
Austria,H3g Mobile, ,43,67891,0.0168,18-Apr-2012,,Current Rate 
Austria,Mobile, ,43,711,0.1615,18-Apr-2012,Direct Assured,Current Rate 
Austria,Mobile, ,43,730,0.1615,18-Apr-2012,Direct Assured,Current Rate 
Austria,Mobile, ,43,740,0.1615,18-Apr-2012,Direct Assured,Current Rate 
Austria,Mobile, ,43,810,0.1615,18-Apr-2012,Direct Assured,Current Rate 
Austria,Mobile, ,43,820,0.1615,18-Apr-2012,Direct Assured,Current Rate 
Austria,Mobilkom Mobile, ,43,664,0.017,18-Apr-2012,,Current Rate 
Austria,Mobilkom Mobile, ,43,680,0.017,18-Apr-2012,,Current Rate 
Austria,Mobilkom Mobile, ,43,688,0.017,18-Apr-2012,,Current Rate 
Austria,Mobilkom Mobile, ,43,69988,0.017,18-Apr-2012,,Current Rate 
Austria,Mobilkom Mobile, ,43,69989,0.017,18-Apr-2012,,Current Rate 
Austria,Orange Mobile, ,43,681,0.0189,18-Apr-2012,,Current Rate 
Austria,Orange Mobile, ,43,699,0.0189,18-Apr-2012,,Current Rate 
Austria,Other, ,43,,0.0092,25-Apr-2012,Direct Assured,Rate Increase 
Austria,T-Mobile Mobile, ,43,650,0.013,18-Apr-2012,,Current Rate 
Austria,T-Mobile Mobile, ,43,676,0.013,18-Apr-2012,,Current Rate 
Austria,T-Mobile Mobile, ,43,677,0.013,18-Apr-2012,,Current Rate 
Austria,Vienna, ,43,1,0.0092,25-Apr-2012,Direct Assured,Rate Increase 
Azerbaijan,Bakcell Mobile, ,994,55,0.165,18-Apr-2012,,Current Rate 
Azerbaijan,Baku, ,994,12,0.1136,18-Apr-2012,,Current Rate 
Azerbaijan,Catel Mobile, ,994,40,0.1676,18-Apr-2012,,Current Rate 
Azerbaijan,Mobile, ,994,44,0.1508,18-Apr-2012,,Current Rate 
Azerbaijan,Mobile, ,994,50,0.1508,18-Apr-2012,,Current Rate 
Azerbaijan,Mobile, ,994,51,0.1508,18-Apr-2012,,Current Rate 
Azerbaijan,Mobile, ,994,60,0.1508,18-Apr-2012,,Current Rate 
Azerbaijan,Mobile, ,994,70,0.1508,18-Apr-2012,,Current Rate 
Azerbaijan,Mobile, ,994,77,0.1508,18-Apr-2012,,Current Rate 
Azerbaijan,Other, ,994,,0.1064,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,357,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,359,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,375,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,376,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,395,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,421,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,422,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,423,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,424,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,425,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,426,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,427,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,428,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,429,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,431,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,432,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,433,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,434,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,435,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,436,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,437,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,438,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,439,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,441,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,442,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,443,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,445,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,446,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,447,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,448,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,449,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,451,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,452,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,453,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,454,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,455,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,456,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,457,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,458,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,462,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,463,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,464,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,465,0.0639,18-Apr-2012,,Current Rate 
Bahamas,Mobile, ,1242,466,0.0639,18-Apr-2012,,Current Rate 
